# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
768.1000 intersting192 1000 1 0.1000 A0 B1 299 N A0->B1
768.2000 R_intersting192 4883 1 0.1000 B1 A0 299 Y B1->A0
772.1000 intersting193 1000 1 0.1000 A0 B1 299 N A0->B1
772.3000 R_intersting193 2325 1 0.2000 B1 A0 299 Y B1->A0
776.1000 intersting194 1000 1 0.1000 A0 B1 299 N A0->B1
776.2000 R_intersting194 1981 1 0.1000 B1 A0 299 Y B1->A0
784.2000 R_intersting196 1064 1 0.1000 B1 A0 299 Y B1->A0
788.1000 intersting197 1000 1 0.1000 A0 B1 299 N A0->B1
788.2000 R_intersting197 4548 1 0.1000 B1 A0 299 Y B1->A0
796.1000 intersting199 1000 1 0.1000 A0 B1 299 N A0->B1
796.3000 R_intersting199 2784 1 0.2000 B1 A0 299 Y B1->A0
800.1000 intersting200 1000 1 0.1000 A0 B1 299 N A0->B1
800.3000 R_intersting200 1981 1 0.2000 B1 A0 299 Y B1->A0
804.1000 intersting201 1000 1 0.1000 A0 B1 299 N A0->B1
804.3000 R_intersting201 2784 1 0.2000 B1 A0 299 Y B1->A0
808.1000 intersting202 1000 1 0.1000 A0 B1 299 N A0->B1
808.2000 R_intersting202 4548 1 0.1000 B1 A0 299 Y B1->A0
816.2000 R_intersting204 1654 1 0.1000 B1 A0 299 Y B1->A0
820.1000 intersting205 1000 1 0.1000 A0 B1 299 N A0->B1
820.2000 R_intersting205 2325 1 0.1000 B1 A0 299 Y B1->A0
824.1000 intersting206 1000 1 0.1000 A0 B1 299 N A0->B1
824.3000 R_intersting206 4548 1 0.2000 B1 A0 299 Y B1->A0
828.1000 intersting207 1000 1 0.1000 A0 B1 299 N A0->B1
828.2000 R_intersting207 4548 1 0.1000 B1 A0 299 Y B1->A0
832.1000 intersting208 1000 1 0.1000 A0 B1 299 N A0->B1
832.2000 R_intersting208 4883 1 0.1000 B1 A0 299 Y B1->A0
836.1000 intersting209 1000 1 0.1000 A0 B1 299 N A0->B1
836.2000 R_intersting209 2949 1 0.1000 B1 A0 299 Y B1->A0
844.1000 intersting211 1000 1 0.1000 A0 B1 299 N A0->B1
844.2000 R_intersting211 4883 1 0.1000 B1 A0 299 Y B1->A0
848.2000 R_intersting212 1064 1 0.1000 B1 A0 299 Y B1->A0
852.1000 intersting213 1000 1 0.1000 A0 B1 299 N A0->B1
852.3000 R_intersting213 4883 1 0.2000 B1 A0 299 Y B1->A0
856.1000 intersting214 1000 1 0.1000 A0 B1 299 N A0->B1
856.3000 R_intersting214 1981 1 0.2000 B1 A0 299 Y B1->A0
864.1000 intersting216 1000 1 0.1000 A0 B1 299 N A0->B1
864.2000 R_intersting216 2325 1 0.1000 B1 A0 299 Y B1->A0
868.1000 intersting217 1000 1 0.1000 A0 B1 299 N A0->B1
868.2000 R_intersting217 2325 1 0.1000 B1 A0 299 Y B1->A0
872.1000 intersting218 1000 1 0.1000 A0 B1 299 N A0->B1
872.2000 R_intersting218 2949 1 0.1000 B1 A0 299 Y B1->A0
876.1000 intersting219 1000 1 0.1000 A0 B1 299 N A0->B1
876.3000 R_intersting219 2325 1 0.2000 B1 A0 299 Y B1->A0
884.1000 intersting221 1000 1 0.1000 A0 B1 299 N A0->B1
884.3000 R_intersting221 1981 1 0.2000 B1 A0 299 Y B1->A0
888.3000 R_intersting222 1654 1 0.2000 B1 A0 299 Y B1->A0
892.1000 intersting223 1000 1 0.1000 A0 B1 299 N A0->B1
892.3000 R_intersting223 4883 1 0.2000 B1 A0 299 Y B1->A0
896.1000 intersting224 1000 1 0.1000 A0 B1 299 N A0->B1
896.3000 R_intersting224 1981 1 0.2000 B1 A0 299 Y B1->A0
900.1000 intersting225 1000 1 0.1000 A0 B1 299 N A0->B1
900.2000 R_intersting225 4548 1 0.1000 B1 A0 299 Y B1->A0
904.1000 intersting226 1000 1 0.1000 A0 B1 299 N A0->B1
904.3000 R_intersting226 4883 1 0.2000 B1 A0 299 Y B1->A0
908.1000 intersting227 1000 1 0.1000 A0 B1 299 N A0->B1
908.3000 R_intersting227 4883 1 0.2000 B1 A0 299 Y B1->A0
